,region,status_group_num
17953,Ruvuma,0
17954,Kagera,0
17955,Tabora,1
17956,Pwani,0
17957,Mbeya,1
17958,Lindi,1
17959,Morogoro,1
17960,Morogoro,0
17961,Iringa,0
17962,Ruvuma,1
17963,Kigoma,0
17964,Morogoro,1
17965,Ruvuma,0
17966,Arusha,0
17967,Kagera,1
17968,Kilimanjaro,0
17969,Mtwara,0
17970,Kilimanjaro,0
17971,Kigoma,1
17972,Morogoro,0
17973,Kagera,0
17974,Iringa,0
17976,Arusha,0
17977,Iringa,1
17978,Mwanza,1
17979,Tabora,1
17980,Mwanza,1
17981,Arusha,0
17982,Mbeya,1
17983,Mtwara,1
17984,Singida,1
17985,Singida,1
17986,Arusha,0
17987,Iringa,0
17988,Kilimanjaro,0
17989,Ruvuma,1
17990,Iringa,0
17991,Iringa,0
17992,Tanga,1
17993,Iringa,1
17994,Pwani,0
17995,Kagera,0
17996,Tanga,1
17997,Kilimanjaro,0
17998,Iringa,0
17999,Kilimanjaro,0
18000,Mbeya,1
18001,Kigoma,0
18002,Shinyanga,0
18003,Morogoro,0
18004,Iringa,0
18006,Pwani,0
18007,Kilimanjaro,1
18008,Shinyanga,1
18009,Tanga,0
18010,Mtwara,0
18011,Mwanza,0
18012,Manyara,0
18013,Manyara,0
18014,Mbeya,0
18015,Manyara,0
18016,Kagera,1
18017,Morogoro,0
18018,Pwani,0
18019,Mbeya,0
18020,Pwani,0
18021,Kagera,0
18022,Lindi,0
18023,Singida,1
18024,Pwani,1
18025,Morogoro,0
18026,Morogoro,0
18027,Pwani,0
18028,Mbeya,0
18029,Pwani,0
18030,Tabora,1
18031,Mwanza,1
18032,Arusha,0
18033,Pwani,0
18034,Kilimanjaro,0
18035,Morogoro,0
18036,Iringa,0
18037,Mtwara,0
18038,Manyara,0
18039,Mara,1
18040,Mara,0
18041,Mbeya,0
18042,Iringa,0
18043,Mwanza,1
18044,Iringa,0
18045,Morogoro,1
18046,Mtwara,0
18047,Mbeya,1
18048,Kigoma,1
18049,Tabora,0
18050,Morogoro,1
18051,Shinyanga,0
18052,Arusha,0
18053,Manyara,0
18054,Tanga,1
18055,Kilimanjaro,0
18056,Mtwara,0
18057,Mbeya,0
18058,Kagera,0
18059,Pwani,0
18060,Mtwara,1
18061,Kagera,0
18062,Morogoro,1
18063,Iringa,0
18064,Shinyanga,0
18065,Arusha,0
18067,Singida,0
18068,Mwanza,1
18069,Mbeya,0
18070,Iringa,0
18071,Mbeya,1
18072,Kilimanjaro,0
18073,Morogoro,0
18074,Iringa,0
18075,Kagera,0
18076,Kigoma,0
18078,Kagera,0
18079,Kilimanjaro,1
18080,Arusha,0
18081,Singida,0
18082,Kilimanjaro,0
18083,Ruvuma,1
18084,Iringa,0
18085,Kilimanjaro,1
18086,Shinyanga,1
18087,Kagera,0
18088,Singida,0
18089,Kilimanjaro,0
18090,Pwani,1
18091,Arusha,0
18092,Kigoma,0
18093,Ruvuma,1
18094,Kilimanjaro,1
18096,Tabora,1
18097,Mtwara,0
18098,Pwani,0
18099,Pwani,0
18100,Iringa,0
18101,Pwani,0
18102,Kagera,0
18103,Kilimanjaro,1
18104,Kigoma,0
18105,Shinyanga,1
18106,Tanga,1
18107,Iringa,0
18108,Morogoro,1
18109,Kagera,0
18110,Rukwa,1
18111,Rukwa,0
18113,Iringa,0
18114,Rukwa,1
18115,Mwanza,1
18116,Tanga,0
18117,Mara,1
18118,Ruvuma,1
18119,Mwanza,0
18120,Arusha,0
18121,Kilimanjaro,0
18122,Manyara,1
18123,Mtwara,1
18124,Rukwa,0
18126,Iringa,0
18127,Ruvuma,0
18128,Kilimanjaro,1
18129,Ruvuma,1
18130,Mtwara,1
18131,Mwanza,1
18132,Kilimanjaro,1
18133,Tabora,1
18134,Iringa,0
18135,Shinyanga,1
18136,Morogoro,1
18137,Kagera,0
18138,Kilimanjaro,1
18139,Morogoro,0
18140,Mara,0
18141,Mtwara,1
18142,Iringa,0
18143,Kigoma,0
18144,Tabora,0
18145,Mwanza,1
18146,Kilimanjaro,0
18147,Lindi,1
18148,Shinyanga,1
18149,Pwani,0
18150,Ruvuma,0
18151,Tanga,1
18152,Ruvuma,0
18153,Dar es Salaam,0
18154,Mbeya,1
18155,Tabora,0
18156,Iringa,0
18157,Lindi,1
18158,Kagera,1
18159,Rukwa,1
18160,Tabora,1
18161,Mbeya,1
18162,Mbeya,1
18163,Kigoma,0
18164,Dodoma,1
18165,Mwanza,1
18166,Pwani,0
18167,Mwanza,1
18168,Mbeya,0
18169,Arusha,0
18170,Shinyanga,0
18171,Tabora,0
18172,Mbeya,1
18173,Shinyanga,0
18174,Morogoro,1
18175,Shinyanga,0
18176,Arusha,1
18177,Tanga,1
18178,Mwanza,0
18179,Lindi,1
18180,Pwani,1
18181,Kilimanjaro,0
18182,Mbeya,1
18183,Kigoma,1
18184,Kilimanjaro,1
18185,Kilimanjaro,0
18186,Morogoro,0
18187,Kigoma,1
18188,Iringa,0
18189,Kigoma,0
18190,Arusha,0
18191,Mbeya,0
18193,Arusha,0
18194,Iringa,1
18195,Tanga,0
18196,Tanga,1
18197,Kigoma,1
18198,Mwanza,1
18199,Rukwa,1
18200,Kilimanjaro,1
18201,Mbeya,1
18202,Dodoma,1
18203,Morogoro,0
18204,Mara,0
18205,Tanga,1
18206,Lindi,1
18207,Ruvuma,1
18208,Iringa,0
18209,Rukwa,1
18210,Morogoro,1
18211,Shinyanga,0
18212,Iringa,1
18213,Iringa,0
18214,Iringa,0
18215,Iringa,0
18216,Kagera,1
18218,Morogoro,0
18219,Mwanza,0
18220,Lindi,1
18221,Pwani,0
18222,Rukwa,1
18223,Singida,1
18224,Tanga,1
18225,Dodoma,0
18226,Manyara,0
18227,Ruvuma,0
18228,Morogoro,1
18229,Dodoma,0
18230,Kilimanjaro,0
18231,Dar es Salaam,1
18232,Arusha,0
18233,Morogoro,0
18234,Iringa,1
18235,Dodoma,0
18236,Lindi,1
18237,Kilimanjaro,0
18238,Shinyanga,0
18239,Mbeya,0
18240,Mtwara,0
18241,Arusha,0
18242,Lindi,0
18243,Iringa,0
18244,Lindi,1
18245,Singida,1
18246,Mtwara,1
18247,Iringa,0
18248,Tanga,1
18249,Tanga,1
18251,Ruvuma,0
18252,Rukwa,0
18253,Kilimanjaro,0
18254,Shinyanga,1
18255,Dodoma,0
18256,Kilimanjaro,0
18258,Iringa,0
18259,Iringa,0
18260,Dar es Salaam,0
18261,Pwani,0
18262,Mwanza,0
18263,Mwanza,0
18264,Kigoma,1
18265,Ruvuma,1
18267,Shinyanga,1
18268,Ruvuma,0
18269,Lindi,1
18270,Mara,0
18271,Manyara,0
18272,Mbeya,1
18273,Iringa,0
18274,Rukwa,1
18275,Kilimanjaro,0
18276,Ruvuma,1
18277,Ruvuma,0
18278,Tabora,1
18280,Mtwara,0
18282,Kigoma,0
18283,Shinyanga,0
18284,Kilimanjaro,0
18285,Mwanza,1
18286,Iringa,0
18287,Kilimanjaro,1
18288,Arusha,0
18289,Tabora,1
18290,Morogoro,1
18291,Rukwa,1
18292,Kagera,0
18293,Kagera,1
18294,Arusha,0
18295,Kigoma,1
18296,Mbeya,1
18297,Iringa,0
18298,Manyara,0
18299,Iringa,1
18300,Iringa,0
18301,Shinyanga,0
18302,Mwanza,0
18303,Mtwara,1
18304,Mbeya,1
18305,Manyara,1
18306,Iringa,0
18307,Ruvuma,0
18308,Arusha,1
18309,Kilimanjaro,1
18310,Kigoma,1
18311,Singida,0
18312,Morogoro,0
18313,Pwani,1
18314,Mwanza,0
18315,Singida,0
18317,Tabora,0
18319,Lindi,1
18320,Iringa,0
18321,Kigoma,1
18322,Singida,1
18323,Morogoro,0
18324,Kilimanjaro,0
18325,Mara,1
18326,Mwanza,1
18327,Iringa,0
18328,Pwani,1
18329,Tanga,1
18330,Morogoro,1
18331,Rukwa,1
18332,Arusha,1
18333,Kilimanjaro,1
18334,Kilimanjaro,0
18335,Iringa,0
18336,Kigoma,1
18337,Iringa,0
18338,Kilimanjaro,1
18339,Shinyanga,0
18340,Kagera,1
18341,Iringa,0
18342,Kagera,0
18343,Morogoro,0
18344,Ruvuma,0
18345,Arusha,0
18346,Mara,1
18348,Dar es Salaam,0
18349,Arusha,0
18350,Mwanza,0
18351,Mbeya,1
18352,Arusha,0
18353,Kagera,1
18354,Pwani,0
18355,Rukwa,1
18356,Shinyanga,0
18357,Morogoro,0
18358,Manyara,0
18359,Mwanza,1
18360,Iringa,0
18361,Mbeya,1
18363,Pwani,0
18364,Mtwara,1
18365,Arusha,0
18366,Shinyanga,0
18367,Manyara,0
18368,Mara,0
18369,Iringa,0
18370,Kagera,1
18371,Iringa,0
18372,Shinyanga,1
18373,Kagera,0
18374,Kigoma,1
18375,Iringa,0
18376,Lindi,0
18377,Mbeya,1
18378,Iringa,0
18379,Morogoro,1
18380,Kilimanjaro,1
18381,Shinyanga,0
18382,Mbeya,0
18383,Rukwa,0
18384,Shinyanga,1
18385,Kilimanjaro,1
18386,Singida,0
18387,Iringa,0
18388,Tanga,0
18389,Pwani,1
18390,Mtwara,0
18391,Iringa,0
18392,Kagera,1
18393,Morogoro,1
18394,Manyara,0
18395,Ruvuma,1
18396,Mtwara,1
18397,Manyara,0
18398,Ruvuma,0
18399,Kilimanjaro,0
18400,Arusha,0
18401,Mtwara,1
18402,Mbeya,1
18403,Rukwa,0
18404,Dodoma,1
18405,Kilimanjaro,1
18406,Morogoro,0
18407,Pwani,1
18408,Morogoro,1
18409,Tanga,0
18410,Mbeya,1
18411,Kigoma,0
18412,Tabora,0
18413,Lindi,0
18414,Mara,1
18415,Mwanza,0
18416,Arusha,1
18417,Iringa,0
18418,Shinyanga,0
18419,Dodoma,1
18420,Arusha,0
18421,Dar es Salaam,0
18422,Arusha,1
18423,Kagera,1
18424,Tanga,1
18425,Tanga,0
18426,Tabora,1
18427,Kilimanjaro,0
18428,Iringa,0
18429,Arusha,0
18430,Arusha,1
18431,Kigoma,1
18432,Kagera,1
18433,Tanga,0
18434,Iringa,0
18435,Tabora,0
18436,Kagera,1
18437,Kigoma,1
18438,Pwani,1
18439,Mwanza,0
18440,Mwanza,1
18441,Shinyanga,0
18442,Tabora,0
18443,Mwanza,0
18444,Tanga,0
18445,Morogoro,0
18446,Kigoma,0
18447,Morogoro,0
18448,Kigoma,1
18449,Kilimanjaro,0
18450,Tanga,0
18451,Tanga,1
18452,Kilimanjaro,1
18453,Tabora,0
18454,Kigoma,0
18455,Lindi,1
18456,Tanga,0
18457,Shinyanga,1
18458,Mbeya,0
18459,Pwani,1
18460,Rukwa,1
18461,Shinyanga,1
18462,Arusha,0
18463,Mbeya,0
18464,Mwanza,0
18465,Dar es Salaam,0
18466,Kagera,1
18467,Arusha,0
18468,Arusha,1
18469,Rukwa,0
18470,Iringa,1
18471,Kilimanjaro,1
18472,Mwanza,1
18473,Kigoma,1
18474,Kagera,0
18475,Mbeya,0
18476,Mara,1
18477,Kigoma,1
18478,Iringa,0
18480,Ruvuma,1
18481,Morogoro,0
18482,Pwani,1
18483,Arusha,0
18484,Pwani,1
18485,Kilimanjaro,1
18486,Iringa,0
18487,Morogoro,1
18488,Morogoro,0
18489,Arusha,0
18490,Shinyanga,1
18491,Manyara,0
18492,Morogoro,1
18493,Manyara,0
18494,Mbeya,0
18495,Shinyanga,0
18496,Mwanza,0
18497,Mtwara,1
18498,Arusha,0
18499,Morogoro,0
18500,Kilimanjaro,0
18501,Dodoma,1
18502,Mbeya,1
18503,Kigoma,0
18505,Shinyanga,0
18506,Morogoro,0
18507,Iringa,0
18508,Mtwara,1
18509,Kigoma,1
18510,Arusha,0
18511,Kigoma,0
18512,Mtwara,1
18513,Morogoro,1
18514,Mbeya,1
18515,Iringa,1
18516,Iringa,1
18517,Morogoro,1
18518,Iringa,0
18519,Ruvuma,0
18520,Tabora,0
18521,Iringa,0
18522,Iringa,0
18523,Rukwa,1
18524,Pwani,0
18525,Iringa,0
18526,Kagera,0
18527,Shinyanga,1
18528,Shinyanga,0
18529,Tabora,1
18530,Shinyanga,0
18531,Mbeya,0
18532,Ruvuma,0
18533,Pwani,0
18534,Shinyanga,0
18535,Arusha,0
18536,Mtwara,1
18537,Kilimanjaro,1
18538,Singida,0
18539,Tabora,0
18540,Kilimanjaro,0
18541,Mbeya,0
18542,Iringa,0
18543,Singida,1
18544,Mara,0
18545,Lindi,0
18546,Iringa,0
18547,Morogoro,1
18548,Mbeya,1
18549,Mbeya,0
18550,Mbeya,0
18551,Rukwa,0
18552,Kilimanjaro,0
18553,Mwanza,0
18554,Iringa,0
18555,Morogoro,0
18556,Kilimanjaro,0
18557,Arusha,0
18558,Shinyanga,0
18559,Rukwa,1
18560,Shinyanga,0
18561,Kilimanjaro,1
18562,Kilimanjaro,1
18563,Iringa,0
18564,Dodoma,1
18565,Iringa,0
18566,Lindi,1
18567,Tabora,1
18568,Kagera,1
18569,Kilimanjaro,1
18570,Mwanza,0
18571,Singida,0
18572,Mtwara,0
18573,Dar es Salaam,0
18574,Dar es Salaam,1
18575,Shinyanga,1
18576,Iringa,0
18577,Mbeya,1
18578,Kagera,0
18579,Pwani,0
18580,Kigoma,1
18581,Lindi,1
18583,Lindi,1
18584,Kigoma,0
18585,Pwani,0
18586,Mtwara,1
18587,Arusha,1
18588,Mbeya,0
18589,Mtwara,1
18590,Mwanza,1
18592,Mwanza,1
18593,Tanga,1
18594,Mbeya,1
18595,Tabora,1
18596,Pwani,0
18597,Mbeya,1
18598,Kilimanjaro,0
18599,Iringa,0
18600,Tabora,1
18601,Morogoro,0
18602,Mwanza,0
18603,Morogoro,1
18604,Dodoma,1
18605,Iringa,0
18606,Pwani,0
18607,Kilimanjaro,0
18608,Iringa,1
18609,Shinyanga,1
18610,Iringa,1
18611,Arusha,0
18612,Pwani,0
18613,Iringa,0
18614,Arusha,1
18615,Manyara,0
18616,Ruvuma,1
18617,Kilimanjaro,1
18618,Kagera,0
18619,Pwani,0
18620,Mwanza,0
18621,Iringa,0
18622,Arusha,0
18623,Tabora,0
18624,Iringa,0
18625,Kigoma,0
18626,Tabora,0
18627,Mara,1
18628,Manyara,0
18629,Kilimanjaro,1
18630,Morogoro,1
18631,Iringa,0
18632,Iringa,0
18633,Kilimanjaro,1
18634,Kigoma,0
18635,Iringa,0
18636,Mara,0
18637,Morogoro,0
18638,Mwanza,0
18639,Ruvuma,0
18640,Tabora,1
18641,Iringa,0
18642,Mwanza,1
18643,Iringa,0
18644,Shinyanga,0
18645,Manyara,0
18646,Tanga,1
18647,Tabora,1
18648,Pwani,1
18649,Morogoro,0
18650,Ruvuma,0
18651,Kagera,0
18652,Mtwara,0
18654,Mtwara,0
18655,Kagera,0
18656,Kilimanjaro,0
18657,Ruvuma,0
18658,Tanga,1
18659,Tanga,1
18660,Kilimanjaro,0
18661,Kagera,1
18663,Rukwa,0
18664,Kigoma,1
18665,Shinyanga,1
18666,Iringa,0
18667,Singida,0
18668,Mwanza,1
18669,Kagera,0
18670,Tanga,1
18671,Tanga,0
18672,Kilimanjaro,1
18673,Singida,1
18674,Mara,0
18675,Mbeya,1
18677,Mtwara,0
18678,Iringa,1
18679,Ruvuma,1
18680,Kagera,1
18681,Morogoro,1
18682,Mara,1
18683,Tanga,1
18684,Arusha,0
18685,Pwani,1
18686,Pwani,0
18687,Mara,1
18688,Morogoro,0
18689,Arusha,0
18690,Kigoma,1
18691,Tabora,0
18692,Kilimanjaro,0
18693,Kigoma,1
18694,Shinyanga,0
18695,Arusha,1
18696,Rukwa,1
18697,Arusha,1
18698,Arusha,1
18699,Kigoma,0
18700,Lindi,0
18701,Iringa,0
18702,Morogoro,1
18703,Mbeya,0
18704,Tanga,1
18705,Mbeya,0
18706,Rukwa,0
18707,Tanga,0
18708,Mbeya,1
18709,Tabora,1
18710,Iringa,0
18711,Dodoma,1
18712,Kilimanjaro,1
18714,Arusha,0
18715,Arusha,0
18716,Singida,0
18717,Rukwa,1
18719,Iringa,1
18720,Iringa,0
18721,Kagera,1
18722,Mtwara,1
18723,Morogoro,1
18724,Manyara,1
18725,Manyara,0
18726,Singida,1
18727,Morogoro,0
18728,Singida,1
18729,Kilimanjaro,0
18730,Kagera,0
18731,Kilimanjaro,0
18732,Kilimanjaro,0
18733,Arusha,1
18734,Mtwara,0
18735,Ruvuma,1
18736,Kigoma,1
18737,Kagera,0
18738,Mwanza,1
18739,Manyara,0
18740,Mtwara,1
18741,Kilimanjaro,0
18742,Ruvuma,0
18743,Dodoma,0
18744,Shinyanga,1
18745,Mbeya,1
18746,Rukwa,1
18747,Kagera,0
18748,Arusha,1
18749,Dar es Salaam,1
18750,Shinyanga,1
18751,Kigoma,0
18752,Kigoma,0
18753,Tabora,0
18754,Mara,1
18755,Ruvuma,1
18756,Tabora,1
18757,Iringa,0
18758,Morogoro,1
18759,Manyara,0
18760,Mbeya,0
18761,Iringa,1
18762,Kagera,0
18763,Arusha,0
18764,Manyara,0
18765,Mtwara,1
18766,Mara,1
18768,Iringa,0
18769,Mwanza,0
18770,Arusha,0
18771,Rukwa,1
18772,Mbeya,1
18773,Kilimanjaro,0
18774,Ruvuma,0
18775,Rukwa,1
18776,Kilimanjaro,1
18777,Kilimanjaro,1
18778,Mtwara,1
18779,Iringa,0
18780,Kagera,0
18781,Kigoma,1
18782,Mara,1
18783,Pwani,1
18784,Iringa,0
18785,Kagera,0
18786,Tanga,0
18787,Kilimanjaro,1
18788,Mtwara,1
18789,Kilimanjaro,1
18790,Shinyanga,0
18791,Iringa,1
18792,Arusha,0
18793,Lindi,1
18794,Singida,0
18795,Shinyanga,0
18796,Tabora,1
18797,Morogoro,0
18798,Rukwa,1
18799,Kigoma,1
18800,Mwanza,1
18801,Kagera,0
18802,Kilimanjaro,0
18803,Mbeya,1
18804,Kilimanjaro,0
18805,Dodoma,1
18806,Mtwara,0
18807,Kagera,0
18809,Kilimanjaro,1
18810,Kilimanjaro,0
18811,Kagera,0
18812,Singida,0
18813,Kilimanjaro,0
18814,Mbeya,1
18815,Shinyanga,1
18816,Rukwa,1
18817,Mbeya,1
18818,Tabora,0
18819,Morogoro,0
18820,Manyara,1
18821,Mtwara,1
18822,Pwani,0
18823,Tanga,1
18824,Kigoma,0
18825,Morogoro,0
18826,Kigoma,1
18828,Rukwa,0
18829,Mbeya,0
18830,Iringa,1
18831,Kilimanjaro,0
18832,Dar es Salaam,0
18833,Iringa,0
18834,Kilimanjaro,1
18835,Morogoro,1
18836,Morogoro,0
18837,Iringa,1
18838,Ruvuma,0
18839,Kagera,1
18840,Lindi,1
18841,Dodoma,0
18842,Tanga,1
18843,Tanga,0
18844,Singida,0
18845,Mtwara,1
18846,Morogoro,0
18847,Mbeya,0
18848,Kilimanjaro,0
18849,Iringa,0
18850,Arusha,0
18851,Morogoro,0
18852,Dodoma,1
18853,Mwanza,1
18854,Ruvuma,0
18855,Tanga,0
18856,Arusha,0
18857,Tabora,0
18858,Rukwa,1
18859,Rukwa,1
18860,Ruvuma,1
18861,Shinyanga,0
18862,Rukwa,1
18863,Mbeya,1
18864,Kagera,0
18865,Shinyanga,1
18866,Iringa,1
18867,Rukwa,1
18868,Iringa,0
18869,Mbeya,1
18870,Tanga,1
18871,Iringa,1
18872,Tanga,0
18873,Mbeya,0
18874,Iringa,0
18875,Tabora,1
18876,Mara,1
18877,Morogoro,0
18878,Tanga,0
18879,Kilimanjaro,1
18880,Tanga,1
18881,Mbeya,1
18882,Shinyanga,1
18883,Mwanza,0
18884,Singida,0
18885,Mtwara,1
18886,Kilimanjaro,0
18887,Shinyanga,0
18888,Morogoro,0
18889,Dar es Salaam,1
18891,Shinyanga,1
18892,Mwanza,1
18893,Mbeya,0
18894,Mara,1
18895,Dar es Salaam,1
18896,Mbeya,1
18897,Kagera,0
18898,Tanga,0
18899,Arusha,0
18900,Ruvuma,1
18901,Shinyanga,0
18902,Lindi,0
18903,Mtwara,0
18904,Tabora,1
18905,Kilimanjaro,0
18906,Arusha,0
18907,Iringa,0
18909,Kilimanjaro,0
18910,Iringa,0
18911,Shinyanga,0
18912,Mbeya,0
18913,Tanga,1
18914,Morogoro,0
18915,Pwani,0
18916,Lindi,0
18917,Tanga,0
18918,Tanga,0
18919,Iringa,0
18920,Mbeya,0
18921,Mara,1
18922,Mbeya,1
18924,Shinyanga,1
18925,Iringa,0
18926,Iringa,0
18927,Singida,0
18928,Shinyanga,1
18929,Iringa,0
18930,Arusha,1
18931,Arusha,0
18932,Singida,1
18933,Mara,1
18934,Singida,0
18935,Manyara,0
18936,Mwanza,0
18937,Lindi,1
18938,Kilimanjaro,0
18939,Ruvuma,0
18940,Tabora,0
18941,Rukwa,1
18942,Kigoma,0
18943,Mbeya,1
18944,Mbeya,0
18945,Morogoro,1
18946,Arusha,0
18947,Kilimanjaro,0
18948,Dodoma,1
18949,Lindi,1
18950,Iringa,0
18951,Ruvuma,0
18952,Tabora,1
18953,Arusha,0
18954,Tabora,0
18955,Mbeya,1
18956,Manyara,1
18957,Kigoma,1
18958,Mara,1
18959,Mtwara,0
18961,Rukwa,1
18962,Mtwara,1
18963,Mwanza,1
18964,Morogoro,0
18965,Mwanza,0
18966,Arusha,0
18967,Kilimanjaro,0
18968,Mara,1
18970,Dodoma,1
18971,Kagera,1
18972,Tabora,1
18973,Kagera,0
18974,Mara,1
18975,Manyara,0
18976,Pwani,1
18977,Dodoma,1
18978,Tabora,0
18979,Tabora,0
18980,Tabora,0
18981,Kigoma,1
18982,Manyara,1
18983,Dar es Salaam,1
18984,Morogoro,0
18985,Dar es Salaam,1
18986,Mara,0
18987,Lindi,1
18989,Ruvuma,1
18990,Rukwa,1
18991,Kilimanjaro,0
18992,Mtwara,1
18993,Manyara,0
18994,Kilimanjaro,0
18995,Arusha,0
18996,Mbeya,0
18997,Rukwa,0
18998,Kilimanjaro,0
18999,Kigoma,1
19000,Kilimanjaro,0
19001,Mwanza,1
19002,Mara,1
19003,Tanga,1
19004,Mbeya,1
19005,Mbeya,1
19006,Tabora,1
19007,Rukwa,1
19008,Iringa,1
19009,Dodoma,0
19010,Tanga,0
19011,Shinyanga,1
19013,Mtwara,1
19014,Mara,0
19015,Kagera,0
19016,Iringa,0
19017,Pwani,0
19018,Arusha,0
19019,Tanga,1
19020,Morogoro,0
19021,Dar es Salaam,0
19022,Kilimanjaro,1
19023,Kilimanjaro,0
19024,Mtwara,0
19025,Kigoma,0
19026,Morogoro,1
19027,Rukwa,0
19028,Pwani,0
19029,Kagera,0
19030,Iringa,1
19031,Dodoma,1
19032,Iringa,1
19034,Arusha,1
19035,Iringa,1
19036,Dodoma,0
19037,Iringa,1
19038,Shinyanga,1
19039,Tanga,0
19040,Arusha,1
19041,Singida,1
19043,Pwani,0
19044,Morogoro,1
19045,Kigoma,0
19046,Ruvuma,1
19047,Pwani,1
19048,Kilimanjaro,0
19049,Pwani,0
19050,Arusha,0
19051,Shinyanga,0
19052,Iringa,0
19053,Iringa,1
19054,Tanga,0
19055,Tabora,1
19056,Iringa,0
19057,Kilimanjaro,1
19058,Kilimanjaro,1
19059,Kigoma,0
19060,Pwani,0
19061,Ruvuma,0
19062,Ruvuma,0
19063,Arusha,1
19064,Kilimanjaro,0
19065,Iringa,0
19067,Pwani,0
19068,Iringa,1
19069,Kilimanjaro,0
19071,Iringa,0
19072,Iringa,0
19073,Lindi,0
19074,Tabora,1
19075,Mwanza,0
19076,Ruvuma,0
19077,Morogoro,0
19078,Lindi,0
19079,Iringa,0
19081,Arusha,0
19082,Iringa,0
19083,Ruvuma,1
19084,Kilimanjaro,1
19086,Arusha,0
19087,Kagera,1
19088,Mbeya,1
19089,Singida,1
19090,Kigoma,0
19091,Tanga,1
19092,Manyara,0
19093,Ruvuma,0
19094,Kagera,0
19095,Shinyanga,1
19096,Shinyanga,1
19097,Arusha,0
19098,Iringa,1
19099,Mtwara,1
19100,Tabora,0
19101,Dodoma,0
19102,Dodoma,1
19103,Kigoma,0
19104,Kigoma,1
19105,Mbeya,1
19106,Morogoro,0
19107,Mbeya,1
19108,Lindi,0
19109,Shinyanga,0
19110,Kagera,0
19111,Kilimanjaro,0
19112,Shinyanga,1
19113,Dar es Salaam,0
19114,Arusha,0
19115,Mara,0
19116,Arusha,0
19117,Kilimanjaro,0
19118,Mara,0
19119,Tanga,1
19120,Mwanza,0
19121,Kagera,1
19122,Tanga,1
19123,Arusha,0
19125,Morogoro,0
19126,Shinyanga,0
19127,Shinyanga,0
19128,Tanga,1
19129,Mbeya,1
19130,Tanga,0
19131,Arusha,0
19132,Kilimanjaro,0
19133,Kilimanjaro,0
19134,Rukwa,1
19135,Shinyanga,0
19136,Tanga,1
19137,Iringa,1
19138,Kilimanjaro,0
19139,Singida,0
19140,Morogoro,1
19141,Mbeya,0
19142,Lindi,1
19143,Kigoma,1
19144,Pwani,1
19145,Mbeya,0
19146,Morogoro,1
19147,Singida,0
19148,Morogoro,1
19149,Arusha,1
19150,Shinyanga,1
19151,Pwani,0
19152,Arusha,0
19153,Morogoro,0
19154,Kigoma,0
19155,Mtwara,1
19156,Rukwa,0
19157,Dodoma,1
19158,Dar es Salaam,1
19159,Arusha,0
19160,Shinyanga,1
19161,Kagera,1
19162,Lindi,1
19163,Iringa,1
19164,Singida,0
19165,Kagera,1
19166,Morogoro,1
19167,Kilimanjaro,1
19168,Kilimanjaro,0
19169,Iringa,1
19170,Kigoma,0
19171,Mbeya,0
19172,Singida,0
19174,Dodoma,1
19175,Kilimanjaro,0
19176,Kilimanjaro,0
19177,Shinyanga,0
19178,Arusha,0
19179,Kilimanjaro,0
19180,Mbeya,1
19181,Morogoro,0
19182,Mbeya,0
19183,Manyara,0
19184,Mwanza,1
19185,Dodoma,0
19186,Dar es Salaam,0
19187,Iringa,0
19188,Iringa,0
19189,Shinyanga,0
19190,Ruvuma,0
19191,Tanga,0
19192,Ruvuma,0
19193,Kilimanjaro,1
19194,Lindi,1
19195,Mbeya,0
19196,Lindi,1
19197,Arusha,0
19198,Iringa,0
19199,Arusha,0
19200,Tabora,0
19201,Arusha,0
19202,Manyara,0
19203,Singida,1
19204,Mwanza,0
19205,Morogoro,1
19206,Tanga,0
19207,Dar es Salaam,1
19209,Dodoma,1
19210,Dodoma,0
19211,Mtwara,1
19212,Iringa,0
19213,Lindi,1
19214,Kilimanjaro,0
19215,Mtwara,1
19216,Kagera,0
19217,Mwanza,1
19218,Kilimanjaro,1
19219,Arusha,1
19220,Manyara,1
19221,Tabora,1
19222,Mbeya,1
19223,Mara,1
19224,Manyara,0
19225,Mara,1
19226,Ruvuma,0
19227,Kagera,0
19228,Morogoro,0
19230,Pwani,0
19231,Rukwa,1
19232,Mwanza,1
19233,Arusha,0
19234,Morogoro,1
19235,Mbeya,1
19236,Tabora,1
19237,Mbeya,0
19238,Lindi,1
19239,Iringa,0
19240,Tabora,1
19241,Manyara,0
19242,Kilimanjaro,1
19243,Morogoro,1
19244,Shinyanga,1
19245,Pwani,1
19246,Iringa,0
19247,Tanga,0
19248,Singida,1
19249,Mbeya,0
19250,Ruvuma,0
19251,Manyara,0
19252,Rukwa,0
19254,Iringa,1
19255,Singida,0
19256,Ruvuma,0
19257,Kagera,0
19258,Arusha,0
19259,Lindi,1
19260,Kigoma,0
19261,Tabora,1
19262,Lindi,0
19263,Mara,1
19265,Mbeya,0
19267,Shinyanga,0
19268,Iringa,0
19269,Arusha,0
19270,Mara,1
19271,Shinyanga,1
19272,Iringa,0
19273,Kilimanjaro,0
19274,Mbeya,0
19275,Mtwara,1
19276,Dodoma,0
19277,Kilimanjaro,1
19278,Dar es Salaam,1
19279,Mbeya,1
19280,Pwani,1
19281,Mbeya,1
19282,Mbeya,1
19283,Ruvuma,1
19284,Morogoro,1
19285,Tanga,1
19286,Tabora,0
19287,Kigoma,1
